enrollment_id,user_id,course_id,enrollment_date,enrollment_source
7097,1707,179,2025-10-24,organic
7098,1458,263,2025-08-26,promo
7099,1389,181,2025-12-17,referral
7100,1503,44,2025-11-04,referral
7101,1871,272,2024-05-31,organic
7102,1514,105,2025-09-21,organic
7103,1592,262,2025-06-24,referral
7104,297,255,2026-05-27,referral
7105,331,102,2026-02-08,ads
7106,1568,262,2026-06-06,ads
7107,582,284,2025-10-19,organic
7108,1160,45,2026-05-15,ads
7109,38,38,2026-05-29,promo
7110,1651,72,2026-02-20,organic
7111,1696,173,2026-04-16,referral
7112,254,34,2026-02-02,ads
7113,1932,75,2026-06-07,promo
7114,1139,102,2025-06-20,organic
7115,1402,68,2026-07-01,referral
7116,8,25,2025-03-31,referral
7117,1640,216,2025-04-14,promo
7118,1839,267,2026-06-30,referral
7119,1200,163,2026-05-05,promo
7120,822,125,2026-07-10,referral
7121,642,163,2025-10-24,promo
7122,37,14,2025-06-09,organic
7123,1455,293,2026-06-03,promo
7124,1402,224,2025-12-08,organic
7125,1734,178,2026-05-20,ads
7126,874,237,2025-12-30,organic
7127,253,220,2024-12-19,ads
7128,843,71,2025-10-12,ads
7129,1042,25,2026-06-11,organic
7130,1392,64,2026-06-29,ads
7131,1145,145,2026-04-22,ads
7132,619,251,2026-03-28,referral
7133,790,99,2025-11-25,promo
7134,1956,110,2026-04-04,organic
7135,1880,64,2026-01-06,referral
7136,1368,163,2026-07-16,organic
7137,1947,132,2026-06-05,organic
7138,1262,38,2026-06-06,ads
7139,620,40,2026-05-07,referral
7140,617,162,2026-07-08,promo
7141,1782,119,2025-12-05,organic
7142,204,239,2025-01-21,referral
7143,210,74,2025-05-10,organic
7144,539,3,2026-02-13,promo
7145,1899,85,2024-09-02,ads
7146,660,298,2026-06-28,organic
7147,1262,197,2025-06-22,organic
7148,205,158,2025-11-19,ads
7149,435,213,2026-06-28,organic
7150,911,74,2026-07-11,promo
7151,774,208,2026-04-29,ads
7152,275,142,2025-06-24,referral
7153,1839,260,2026-05-04,organic
7154,1854,83,2025-12-29,ads
7155,217,200,2026-06-15,organic
7156,1031,181,2026-06-20,promo
7157,1096,79,2026-01-30,organic
7158,1413,184,2025-11-19,organic
7159,1422,165,2026-01-10,organic
7160,643,220,2025-05-04,ads
7161,823,240,2026-06-24,promo
7162,42,133,2025-09-03,ads
7163,8,30,2025-10-05,promo
7164,1864,232,2026-04-27,promo
7165,127,225,2026-01-04,ads
7166,1169,300,2026-01-27,promo
7167,193,141,2025-05-14,referral
7168,628,102,2024-01-26,referral
7169,260,105,2025-07-18,referral
7170,1618,246,2025-11-14,organic
7171,1776,129,2025-05-04,organic
7172,518,214,2025-11-19,ads
7173,656,132,2024-11-23,promo
7174,108,294,2025-11-07,referral
7175,1770,239,2025-11-21,promo
7176,1999,129,2026-04-13,ads
7177,152,118,2026-05-12,referral
7178,1182,26,2025-08-07,organic
7179,1956,29,2026-03-23,organic
7180,179,120,2025-12-21,ads
7181,711,71,2026-03-11,organic
7182,382,299,2026-04-11,ads
7183,1769,5,2025-06-09,organic
7184,433,132,2026-07-28,ads
7185,1881,216,2023-12-21,organic
7186,549,273,2025-04-10,promo
7187,1337,214,2024-10-16,ads
7188,1469,54,2025-05-21,ads
7189,273,90,2026-04-30,ads
7190,375,22,2025-08-30,promo
7191,48,239,2026-05-27,organic
7192,1899,295,2026-01-24,organic
7193,993,138,2025-08-09,promo
7194,370,141,2026-03-18,organic
7195,125,34,2026-06-23,promo
7196,20,69,2026-07-02,organic
7197,726,287,2024-03-17,ads
7198,451,186,2026-01-07,organic
7199,1979,287,2025-05-31,promo
7200,1346,153,2026-03-09,ads
7201,742,289,2024-03-30,promo
7202,898,110,2025-12-14,referral
7203,689,19,2025-11-28,referral
7204,1036,124,2025-05-23,referral
7205,778,123,2025-09-26,promo
7206,1947,32,2025-07-01,referral
7207,472,24,2025-06-04,ads
7208,269,196,2026-02-24,promo
7209,1883,192,2024-12-23,referral
7210,152,2,2025-12-20,referral
7211,145,209,2025-07-11,ads
7212,729,222,2026-03-23,organic
7213,649,173,2025-08-02,organic
7214,1668,192,2025-02-18,promo
7215,745,164,2025-01-27,organic
7216,513,178,2026-07-18,referral
7217,529,82,2025-10-14,promo
7218,1671,242,2026-07-02,referral
7219,764,209,2026-06-19,promo
7220,254,12,2025-07-29,referral
7221,954,46,2026-07-08,promo
7222,882,16,2026-04-13,ads
7223,1557,243,2026-07-18,organic
7224,404,55,2026-04-01,organic
7225,1282,148,2026-06-03,promo
7226,756,159,2026-04-19,promo
7227,354,22,2026-04-22,ads
7228,1524,156,2026-06-03,referral
7229,1571,243,2025-09-21,promo
7230,101,207,2025-02-03,organic
7231,359,190,2025-12-29,promo
7232,854,58,2026-04-18,referral
7233,1113,235,2026-07-29,ads
7234,1073,105,2025-03-26,ads
7235,1038,277,2026-06-28,organic
7236,145,48,2026-07-27,promo
7237,494,235,2026-07-09,ads
7238,700,77,2025-06-14,ads
7239,1219,233,2026-05-29,organic
7240,1211,76,2025-09-16,promo
7241,602,228,2024-05-01,referral
7242,2,218,2026-03-27,promo
7243,835,83,2026-02-15,ads
7244,43,261,2025-11-14,referral
7245,113,200,2026-06-28,promo
7246,201,57,2025-09-28,referral
7247,1572,221,2026-05-06,organic
7248,338,296,2024-10-07,referral
7249,290,192,2025-06-13,referral
7250,777,265,2026-02-22,promo
7251,1864,269,2025-10-10,ads
7252,620,90,2026-06-24,referral
7253,948,133,2026-06-15,organic
7254,179,247,2026-06-24,ads
7255,1929,159,2026-05-11,referral
7256,821,182,2026-07-11,referral
7257,1582,182,2025-10-24,organic
7258,419,268,2025-12-24,promo
7259,60,198,2026-01-30,ads
7260,894,149,2024-05-09,referral
7261,240,171,2025-01-02,promo
7262,579,108,2026-06-26,organic
7263,546,143,2026-07-18,referral
7264,1787,97,2026-04-27,ads
7265,15,165,2024-07-20,ads
7266,146,193,2026-01-13,promo
7267,1338,258,2026-03-06,referral
7268,462,135,2026-03-04,referral
7269,1660,175,2026-03-19,ads
7270,139,126,2026-03-02,ads
7271,1966,233,2026-06-05,promo
7272,1079,91,2025-10-03,promo
7273,1653,256,2026-04-15,promo
7274,1983,160,2026-06-20,promo
7275,1228,29,2024-08-23,ads
7276,1480,133,2026-04-29,organic
7277,1044,148,2023-12-08,ads
7278,1557,246,2025-07-22,ads
7279,316,142,2025-09-26,ads
7280,239,108,2025-10-09,ads
7281,841,158,2026-07-13,referral
7282,322,152,2026-06-20,organic
7283,1584,20,2025-08-22,promo
7284,1039,182,2025-06-25,referral
7285,204,75,2025-07-16,referral
7286,1189,159,2026-03-05,ads
7287,571,127,2025-04-29,promo
7288,576,3,2026-03-05,promo
7289,1821,206,2025-12-22,organic
7290,628,267,2026-07-13,referral
7291,1954,289,2025-09-08,promo
7292,922,52,2025-01-30,ads
7293,697,255,2025-07-02,promo
7294,1305,287,2026-02-26,promo
7295,40,9,2026-07-15,ads
7296,636,224,2025-10-17,promo
7297,1507,87,2025-10-29,organic
7298,368,232,2026-01-31,ads
7299,1892,47,2026-07-21,ads
7300,1821,285,2025-04-16,ads
7301,1722,87,2026-05-18,ads
7302,1921,294,2025-07-16,ads
7303,340,73,2025-09-25,promo
7304,404,262,2025-07-18,promo
7305,1220,272,2024-12-11,referral
7306,1123,44,2026-05-12,ads
7307,1645,238,2025-12-28,promo
7308,1173,147,2024-12-10,promo
7309,97,55,2026-07-14,promo
7310,107,226,2026-04-17,referral
7311,1182,73,2026-01-04,ads
7312,1730,222,2026-05-28,ads
7313,898,183,2024-08-18,ads
7314,983,149,2025-10-02,ads
7315,1137,229,2026-06-26,ads
7316,961,10,2025-09-27,promo
7317,1864,207,2025-01-14,referral
7318,420,25,2026-04-28,ads
7319,1344,13,2026-01-23,organic
7320,1781,56,2026-01-15,referral
7321,356,63,2025-08-16,organic
7322,1489,292,2025-09-29,promo
7323,1330,122,2026-04-05,referral
7324,566,37,2025-06-04,promo
7325,22,88,2026-07-17,organic
7326,1550,28,2026-03-20,referral
7327,870,94,2025-02-11,promo
7328,307,222,2026-03-29,organic
7329,194,161,2025-10-09,referral
7330,102,184,2026-03-22,promo
7331,173,18,2024-11-21,promo
7332,537,121,2025-09-09,organic
7333,1270,228,2026-05-01,promo
7334,1660,228,2025-09-05,promo
7335,1262,181,2025-06-16,ads
7336,338,92,2026-01-26,organic
7337,1179,275,2024-05-31,organic
7338,156,125,2026-01-21,organic
7339,1660,83,2026-02-12,organic
7340,843,125,2026-07-03,referral
7341,1763,195,2026-06-16,referral
7342,748,6,2026-02-25,organic
7343,1742,167,2025-08-21,ads
7344,1863,11,2026-05-02,ads
7345,737,42,2026-02-07,promo
7346,1461,191,2025-05-05,organic
7347,522,267,2026-07-26,referral
7348,1743,179,2026-05-21,promo
7349,1792,123,2026-03-19,organic
7350,1615,238,2025-04-19,referral
7351,1775,182,2026-03-03,organic
7352,1278,232,2026-03-15,promo
7353,110,278,2026-07-25,referral
7354,179,52,2025-03-13,organic
7355,1348,68,2026-02-19,organic
7356,1557,129,2026-07-15,promo
7357,868,25,2026-06-11,ads
7358,199,219,2025-08-07,referral
7359,36,198,2026-06-08,promo
7360,1941,192,2026-07-20,ads
7361,31,127,2025-08-20,promo
7362,1332,129,2026-03-22,organic
7363,1938,114,2025-08-11,ads
7364,764,163,2026-07-29,referral
7365,1833,111,2025-07-23,ads
7366,1214,56,2026-03-08,referral
7367,759,233,2026-04-28,promo
7368,1031,19,2025-10-08,promo
7369,270,92,2025-09-08,referral
7370,1996,188,2026-06-18,organic
7371,1268,289,2026-01-06,referral
7372,446,52,2025-12-27,promo
7373,943,281,2026-05-24,organic
7374,1573,210,2026-01-05,promo
7375,858,280,2025-08-16,promo
7376,1481,243,2024-12-08,referral
7377,172,270,2024-12-20,promo
7378,554,64,2026-01-25,organic
7379,1396,85,2025-10-05,ads
7380,982,48,2026-06-17,ads
7381,1522,101,2025-11-14,ads
7382,169,144,2026-02-14,organic
7383,384,130,2026-04-28,referral
7384,134,268,2024-07-23,ads
7385,548,297,2026-05-05,promo
7386,284,138,2024-05-15,organic
7387,1874,264,2025-01-26,referral
7388,216,295,2025-06-30,ads
7389,1016,154,2026-03-22,promo
7390,285,1,2025-04-04,organic
7391,72,28,2026-04-07,organic
7392,1221,184,2026-02-18,ads
7393,1034,277,2026-06-27,referral
7394,128,25,2025-05-06,promo
7395,229,244,2024-07-10,organic
7396,28,130,2026-01-20,ads
7397,760,220,2026-06-16,ads
7398,984,171,2025-09-10,ads
7399,941,25,2026-07-05,organic
7400,919,176,2026-07-17,ads
7401,876,51,2026-02-02,referral
7402,953,227,2025-12-13,ads
7403,732,98,2026-01-16,promo
7404,59,129,2026-05-22,referral
7405,473,216,2025-11-20,organic
7406,1429,287,2026-07-08,referral
7407,1049,75,2025-12-15,promo
7408,274,174,2026-06-02,referral
7409,405,183,2026-02-27,ads
7410,90,189,2026-04-21,referral
7411,1366,179,2026-05-11,organic
7412,1129,120,2026-06-28,promo
7413,1256,147,2026-05-28,referral
7414,878,253,2025-12-06,promo
7415,71,79,2026-01-25,organic
7416,1977,143,2025-07-09,promo
7417,1328,269,2026-07-02,ads
7418,1536,284,2026-07-23,referral
7419,1500,46,2026-07-18,ads
7420,736,278,2026-04-08,organic
7421,1719,75,2026-05-23,organic
7422,1226,133,2026-04-23,organic
7423,1796,210,2026-05-19,ads
7424,749,41,2025-06-28,ads
7425,1178,286,2026-04-04,ads
7426,1093,111,2026-03-10,promo
7427,1119,154,2025-09-21,promo
7428,1789,121,2025-08-18,organic
7429,553,89,2026-04-18,ads
7430,1118,94,2026-07-03,referral
7431,2000,220,2025-04-21,organic
7432,1567,241,2026-05-09,promo
7433,540,244,2026-06-26,ads
7434,1488,193,2026-07-26,organic
7435,1119,151,2026-05-16,promo
7436,1281,185,2024-12-25,organic
7437,34,53,2026-03-02,promo
7438,1632,218,2026-01-01,referral
7439,233,92,2026-03-31,organic
7440,694,103,2026-02-03,promo
7441,852,4,2025-12-08,ads
7442,966,228,2026-07-09,promo
7443,1736,154,2026-05-29,promo
7444,1186,7,2026-04-28,ads
7445,1273,156,2025-08-24,referral
7446,693,283,2025-08-12,promo
7447,47,78,2026-07-05,referral
7448,1907,298,2026-05-18,referral
7449,1257,300,2025-09-20,referral
7450,761,45,2026-01-25,ads
7451,977,284,2025-10-11,referral
7452,1104,247,2026-05-22,organic
7453,1198,242,2026-02-18,referral
7454,1702,14,2026-05-23,ads
7455,240,53,2026-02-25,ads
7456,411,97,2024-04-20,organic
7457,1384,299,2025-09-24,ads
7458,1839,113,2026-04-24,ads
7459,151,45,2026-04-18,promo
7460,805,156,2026-05-05,promo
7461,873,2,2026-04-09,referral
7462,1066,267,2026-07-25,organic
7463,1781,293,2026-04-11,organic
7464,584,290,2026-06-01,ads
7465,197,206,2026-01-05,ads
7466,147,56,2026-01-15,referral
7467,725,229,2025-03-11,organic
7468,1355,37,2025-01-19,organic
7469,1249,190,2024-12-15,ads
7470,1741,235,2026-07-28,organic
7471,1758,185,2025-04-11,referral
7472,305,198,2025-11-20,organic
7473,484,112,2026-03-17,ads
7474,88,276,2026-04-21,promo
7475,722,293,2026-03-27,promo
7476,1951,134,2026-05-02,referral
7477,534,19,2026-06-09,organic
7478,1364,242,2026-02-20,referral
7479,1151,98,2025-07-02,referral
7480,157,116,2026-07-23,ads
7481,1015,28,2025-12-30,promo
7482,1730,186,2026-03-09,referral
7483,1926,43,2026-02-09,organic
7484,1640,42,2026-05-03,organic
7485,1870,218,2026-06-08,referral
7486,708,152,2025-01-25,organic
7487,1266,133,2026-06-28,referral
7488,1314,287,2025-09-04,referral
7489,1597,196,2024-05-16,organic
7490,1301,133,2026-07-14,organic
7491,1470,82,2026-07-06,referral
7492,61,57,2026-04-25,ads
7493,1510,103,2026-05-17,referral
7494,622,190,2025-08-22,referral
7495,1674,201,2026-07-24,ads
7496,103,164,2026-07-13,referral
7497,1214,157,2026-01-26,promo
7498,326,65,2026-01-18,organic
7499,607,130,2025-08-04,ads
7500,1250,146,2026-07-20,organic
7501,647,167,2024-11-09,ads
7502,1402,253,2026-04-30,ads
7503,1521,292,2026-03-05,organic
7504,775,57,2024-08-22,organic
7505,1261,211,2026-04-29,referral
7506,1528,267,2026-07-01,organic
7507,227,259,2025-12-16,promo
7508,1251,27,2025-11-30,organic
7509,1855,48,2026-07-19,referral
7510,374,222,2023-12-21,referral
7511,1837,29,2025-09-24,referral
7512,455,47,2025-07-24,organic
7513,194,117,2025-12-18,referral
7514,1064,32,2026-04-18,organic
7515,772,261,2026-03-02,promo
7516,999,93,2026-01-05,promo
7517,1752,174,2026-06-11,promo
7518,466,63,2026-02-17,organic
7519,1301,110,2026-01-22,organic
7520,1817,230,2026-06-15,promo
7521,1604,171,2026-06-15,ads
7522,329,26,2025-11-07,ads
7523,941,236,2026-04-18,promo
7524,1972,68,2026-04-15,organic
7525,775,159,2026-05-25,promo
7526,925,108,2025-07-05,referral
7527,720,229,2026-01-02,ads
7528,1681,40,2025-03-06,referral
7529,1604,6,2026-06-19,organic
7530,1184,203,2025-02-15,ads
7531,1881,128,2025-09-14,organic
7532,1768,112,2025-04-12,promo
7533,1493,262,2026-07-03,ads
7534,1426,53,2026-02-02,referral
7535,1933,247,2026-06-08,organic
7536,1425,232,2026-03-03,ads
7537,186,291,2025-11-06,referral
7538,1729,9,2026-05-14,ads
7539,1215,235,2026-06-05,promo
7540,324,132,2026-02-10,promo
7541,1791,231,2024-06-21,promo
7542,849,74,2024-11-22,referral
7543,232,139,2025-09-22,ads
7544,1970,74,2025-08-31,promo
7545,1271,154,2026-05-24,promo
7546,1727,93,2026-06-09,organic
7547,327,264,2024-10-18,promo
7548,1110,72,2026-06-24,ads
7549,734,219,2026-01-26,referral
7550,195,42,2026-02-13,referral
7551,294,92,2025-10-23,organic
7552,1440,209,2025-06-06,organic
7553,1922,248,2026-07-03,ads
7554,129,225,2024-12-30,ads
7555,660,139,2025-08-27,organic
7556,1195,211,2026-04-28,ads
7557,1195,229,2026-07-23,organic
7558,1174,133,2024-05-31,promo
7559,1423,247,2026-06-09,organic
7560,1245,131,2026-07-09,organic
7561,859,24,2026-06-16,organic
7562,1307,195,2026-03-08,referral
7563,1237,288,2025-07-18,promo
7564,514,85,2026-04-30,organic
7565,434,149,2026-05-16,organic
7566,1672,211,2025-04-05,promo
7567,1980,13,2026-06-01,promo
7568,423,85,2025-08-02,ads
7569,1231,18,2024-09-19,ads
7570,271,129,2025-11-18,organic
7571,1048,98,2025-10-30,organic
7572,1989,40,2026-07-11,referral
7573,1420,171,2025-04-20,referral
7574,949,229,2025-06-26,referral
7575,884,90,2026-06-22,organic
7576,1604,175,2026-07-06,referral
7577,538,34,2026-06-24,promo
7578,743,160,2026-02-08,ads
7579,281,244,2025-02-15,promo
7580,943,185,2025-10-20,promo
7581,1572,130,2026-01-30,organic
7582,359,255,2025-09-08,organic
7583,779,250,2025-06-23,ads
7584,1793,7,2026-01-19,organic
7585,592,104,2026-05-06,referral
7586,582,94,2026-02-13,ads
7587,1979,164,2026-04-23,promo
7588,186,50,2025-12-23,promo
7589,526,130,2026-07-24,organic
7590,1013,177,2026-02-28,referral
7591,365,103,2026-03-27,promo
7592,958,24,2026-03-17,ads
7593,482,48,2026-06-14,organic
7594,1259,111,2026-02-05,ads
7595,551,123,2026-06-22,ads
7596,954,246,2025-07-22,referral
7597,237,295,2025-07-10,referral
7598,206,299,2026-01-02,referral
7599,1726,86,2024-12-14,referral
7600,946,131,2026-05-15,ads
7601,327,148,2025-03-22,organic
7602,1856,140,2026-03-28,promo
7603,1834,42,2026-06-04,promo
7604,547,149,2026-06-29,organic
7605,1803,121,2025-04-25,ads
7606,917,70,2025-03-05,organic
7607,1080,3,2026-05-22,referral
7608,306,281,2025-08-02,ads
7609,515,98,2026-04-22,organic
7610,1818,140,2026-04-13,referral
7611,1807,295,2025-10-02,promo
7612,548,115,2024-06-02,referral
7613,1986,159,2026-06-04,ads
7614,222,115,2025-10-11,ads
7615,862,13,2026-05-14,ads
7616,2,208,2026-04-13,ads
7617,1629,264,2026-02-19,promo
7618,594,84,2026-03-09,ads
7619,386,65,2024-06-28,promo
7620,19,144,2026-05-22,promo
7621,698,290,2026-05-27,referral
7622,726,199,2024-03-16,ads
7623,1237,216,2026-01-09,organic
7624,30,232,2025-04-29,referral
7625,1842,8,2026-03-09,promo
7626,694,204,2026-07-13,organic
7627,164,44,2025-11-16,promo
7628,803,241,2025-12-28,ads
7629,504,239,2024-12-10,organic
7630,171,54,2025-12-30,referral
7631,1236,109,2025-10-27,organic
7632,1677,73,2026-04-08,promo
7633,1094,177,2025-07-15,referral
7634,1578,238,2025-04-10,ads
7635,940,253,2026-07-09,ads
7636,190,67,2026-01-29,organic
7637,672,154,2025-06-23,promo
7638,1617,128,2026-07-08,ads
7639,1099,14,2026-01-26,ads
7640,1537,14,2026-03-20,organic
7641,1959,17,2025-05-13,referral
7642,943,166,2024-08-22,organic
7643,1791,41,2026-01-19,ads
7644,183,251,2026-04-09,promo
7645,814,87,2024-06-17,organic
7646,304,91,2026-05-19,ads
7647,1,145,2026-03-19,ads
7648,33,175,2026-04-29,promo
7649,1976,213,2026-03-06,ads
7650,978,177,2026-06-14,organic
7651,771,92,2026-06-11,referral
7652,1524,280,2025-12-31,organic
7653,586,200,2026-06-14,promo
7654,723,90,2026-05-18,organic
7655,733,117,2026-06-11,ads
7656,1704,134,2026-06-25,referral
7657,884,113,2026-07-28,organic
7658,690,11,2026-03-21,organic
7659,712,84,2026-01-18,organic
7660,1576,18,2026-07-14,promo
7661,1080,164,2026-07-20,organic
7662,854,206,2025-08-29,organic
7663,1912,86,2026-03-26,promo
7664,395,292,2026-01-10,organic
7665,1103,227,2025-11-02,promo
7666,315,55,2026-04-08,organic
7667,1891,22,2026-01-25,promo
7668,1853,261,2025-09-03,referral
7669,513,281,2026-06-29,promo
7670,1939,4,2026-03-06,organic
7671,1225,228,2026-01-25,referral
7672,1943,261,2025-08-02,referral
7673,12,154,2024-12-06,promo
7674,717,92,2025-11-09,promo
7675,132,45,2026-04-21,ads
7676,113,178,2026-07-17,referral
7677,906,225,2025-10-24,ads
7678,348,136,2025-08-03,referral
7679,268,11,2026-05-24,organic
7680,49,23,2026-05-19,promo
7681,968,18,2026-02-16,ads
7682,780,89,2026-07-04,organic
7683,754,115,2026-06-26,organic
7684,666,208,2025-11-29,ads
7685,1311,145,2026-04-24,organic
7686,1429,280,2026-06-26,promo
7687,987,80,2026-06-10,ads
7688,209,180,2026-04-05,referral
7689,995,181,2025-11-28,ads
7690,1954,133,2026-01-21,referral
7691,739,210,2026-05-03,referral
7692,631,217,2026-03-17,referral
7693,458,149,2026-05-06,referral
7694,449,119,2026-07-05,promo
7695,1321,211,2025-12-12,organic
7696,363,80,2026-05-23,referral
7697,629,130,2026-01-12,referral
7698,702,52,2025-05-15,referral
7699,975,70,2025-09-17,referral
7700,1715,281,2025-12-16,referral
7701,1876,53,2026-05-30,promo
7702,1604,223,2026-06-26,organic
7703,664,146,2026-06-17,organic
7704,489,86,2026-04-18,organic
7705,319,41,2025-12-31,organic
7706,1889,160,2026-04-13,ads
7707,1859,129,2025-11-28,referral
7708,127,282,2026-07-16,referral
7709,205,200,2026-02-19,promo
7710,138,70,2026-06-14,referral
7711,20,181,2026-02-23,referral
7712,1259,210,2026-02-16,referral
7713,837,228,2025-05-20,ads
7714,856,237,2024-02-28,ads
7715,802,297,2026-05-08,promo
7716,1753,148,2025-12-13,promo
7717,1960,57,2025-10-05,referral
7718,799,85,2026-04-06,promo
7719,1860,204,2026-06-28,organic
7720,1830,250,2025-11-03,ads
7721,1427,229,2026-05-16,ads
7722,1828,35,2025-08-17,organic
7723,974,175,2026-07-11,referral
7724,172,67,2025-03-26,ads
7725,711,192,2026-06-22,ads
7726,864,239,2026-05-06,organic
7727,1190,65,2026-01-25,promo
7728,1403,233,2025-12-16,ads
7729,1387,157,2026-01-18,organic
7730,1511,159,2025-12-03,ads
7731,752,229,2025-05-13,promo
7732,1265,1,2026-06-03,referral
7733,1492,117,2026-01-23,ads
7734,1364,237,2024-12-30,organic
7735,865,177,2025-07-07,ads
7736,34,293,2025-09-17,organic
7737,1717,110,2025-10-30,referral
7738,144,46,2026-07-14,ads
7739,1050,267,2026-06-28,promo
7740,576,187,2026-07-14,ads
7741,1169,295,2025-09-29,ads
7742,1889,134,2026-04-22,organic
7743,148,236,2024-10-29,promo
7744,887,222,2024-09-29,promo
7745,968,193,2026-04-28,referral
7746,1282,92,2026-07-11,organic
7747,1415,40,2026-06-02,referral
7748,1862,40,2025-08-25,referral
7749,417,47,2025-01-01,organic
7750,1114,16,2025-12-13,organic
7751,1367,56,2026-02-07,referral
7752,283,89,2026-05-25,promo
7753,1746,106,2025-09-09,organic
7754,1186,277,2026-07-24,organic
7755,1045,285,2026-07-20,ads
7756,907,241,2025-09-04,promo
7757,1523,263,2026-05-26,organic
7758,1682,287,2026-07-21,ads
7759,1377,152,2024-08-20,ads
7760,1797,161,2025-05-01,organic
