enrollment_id,user_id,course_id,enrollment_date,enrollment_source,date_anomaly_flag,is_retake
6323,1091,281,2026-05-01,promo,none,False
6324,1201,92,2026-03-14,referral,none,False
6325,1524,220,2025-02-22,referral,none,False
6326,1591,93,2026-04-08,ads,none,False
6327,338,90,2026-05-08,ads,none,False
6328,1790,35,2026-05-05,promo,none,False
6329,1341,160,2025-08-14,ads,none,False
6330,1122,232,2026-04-20,promo,none,False
6331,1579,190,2024-02-29,referral,none,False
6332,672,230,2026-04-28,organic,none,False
6333,1560,175,2026-07-26,ads,none,False
6334,1081,199,2025-08-28,ads,none,False
6335,768,167,2026-07-01,ads,none,False
6336,1433,128,2025-08-24,referral,none,False
6337,1384,79,2026-07-29,promo,none,False
6338,932,264,2025-12-26,organic,none,False
6339,687,122,2026-07-27,ads,none,False
6340,566,11,2024-12-23,ads,none,False
6341,554,110,2026-05-31,promo,none,False
6342,304,100,2026-06-22,promo,none,False
6343,673,49,2026-02-21,ads,none,False
6344,1297,187,2026-06-20,organic,none,False
6345,1882,149,2025-04-18,promo,none,False
6346,1988,218,2026-04-29,referral,none,False
6347,1807,160,2026-07-18,promo,none,False
6348,383,129,2025-07-11,ads,none,False
6349,793,136,2026-01-05,ads,none,False
6350,1466,203,2025-11-10,ads,none,False
6351,1102,162,2026-07-25,promo,none,False
6352,447,251,2026-02-14,referral,none,False
6353,275,239,2025-10-27,promo,none,False
6354,747,44,2026-04-14,promo,none,False
6355,235,220,2024-11-23,ads,none,False
6356,113,63,2025-09-08,ads,none,False
6357,756,297,2025-09-28,organic,none,False
6358,1512,96,2026-06-10,ads,none,False
6359,464,124,2025-05-20,organic,none,False
6360,1271,12,2026-07-19,referral,none,False
6361,127,157,2025-11-14,ads,none,False
6362,1332,59,2025-02-13,promo,none,False
6363,1608,263,2026-07-10,promo,none,False
6364,739,200,2026-03-08,organic,none,False
6365,747,160,2026-04-10,referral,none,False
6366,1432,64,2024-11-05,referral,none,False
6367,613,205,2025-01-30,promo,none,False
6368,694,97,2026-02-23,referral,none,False
6369,1864,209,2025-08-09,organic,none,False
6370,727,169,2026-07-24,referral,none,False
6371,156,268,2026-02-07,organic,none,False
6372,1730,215,2025-09-07,promo,none,False
6373,1916,102,2026-06-16,ads,none,False
6374,1778,70,2025-02-22,promo,none,False
6375,38,272,2026-07-09,ads,none,False
6376,718,241,2024-03-08,organic,none,False
6377,114,36,2026-02-18,referral,none,False
6378,1422,70,2026-06-21,ads,enrollment_before_registration,False
6379,1854,169,2025-12-25,ads,none,False
6380,277,213,2025-03-18,referral,none,False
6381,759,158,2026-05-24,organic,none,False
6382,302,117,2025-09-11,referral,none,False
6383,1921,122,2025-03-09,promo,none,False
6384,97,198,2026-03-15,referral,none,False
6385,1987,32,2026-01-13,ads,none,False
6386,611,244,2026-07-04,ads,none,False
6387,532,28,2026-07-23,organic,none,False
6388,6,227,2025-12-08,ads,none,False
6389,926,240,2025-11-05,ads,none,False
6390,52,280,2025-07-05,ads,none,False
6391,88,251,2026-05-19,referral,none,False
6392,1981,86,2025-10-06,referral,none,False
6393,124,96,2026-07-03,referral,none,False
6394,1835,190,2025-10-21,promo,none,False
6395,1503,235,2026-06-22,ads,none,False
6396,1147,154,2026-06-09,organic,none,False
6397,1143,125,2026-06-21,organic,enrollment_before_publish,False
6398,952,176,2024-12-21,promo,none,False
6399,794,127,2025-05-25,referral,none,False
6400,1695,65,2024-04-03,promo,none,False
6401,1309,218,2026-04-11,promo,none,False
6402,47,58,2026-07-11,ads,none,False
6403,1472,66,2026-02-21,promo,none,False
6404,474,115,2025-10-06,ads,none,False
6405,156,23,2026-07-25,promo,none,False
6406,368,276,2026-06-02,ads,none,False
6407,1673,95,2024-08-31,promo,none,False
6408,989,178,2026-05-18,promo,none,False
6409,223,136,2026-07-07,organic,none,False
6410,154,211,2025-04-15,promo,none,False
6411,1132,117,2026-07-20,promo,none,False
6412,1130,180,2026-07-21,promo,none,False
6413,1963,222,2026-05-20,ads,none,False
6414,289,287,2026-07-24,organic,none,False
6415,1939,70,2026-03-16,organic,none,False
6416,1370,9,2026-03-08,organic,none,False
6417,1121,114,2025-04-11,ads,none,False
6418,262,131,2026-05-09,referral,none,False
6419,1777,251,2026-07-12,ads,none,False
6420,1627,150,2025-07-18,ads,none,False
6421,1560,114,2024-08-23,organic,none,False
6422,240,197,2025-07-25,ads,none,False
6423,1204,105,2025-12-11,organic,none,False
6424,1539,97,2025-09-10,ads,none,False
6425,454,166,2026-01-20,promo,none,False
6426,456,291,2025-09-13,organic,none,False
6427,284,110,2025-08-29,referral,none,False
6428,1560,4,2026-01-27,promo,none,False
6429,658,22,2026-01-07,referral,none,False
6430,214,257,2026-06-25,organic,none,False
6431,1114,137,2025-04-25,referral,none,False
6432,1643,39,2026-06-05,referral,none,False
6433,492,213,2026-07-04,ads,none,False
6434,1466,273,2025-11-25,promo,none,False
6435,1114,294,2025-09-02,organic,none,False
6436,945,285,2026-05-06,referral,none,False
6437,302,176,2025-05-31,promo,none,False
6438,28,40,2026-02-15,organic,none,False
6439,1541,251,2026-05-05,ads,none,False
6440,321,148,2025-07-27,organic,none,False
6441,1121,182,2024-08-11,promo,none,False
6442,1368,196,2026-06-16,promo,none,False
6443,765,49,2026-01-02,promo,enrollment_before_registration;enrollment_before_publish,False
6444,1482,107,2025-01-18,organic,none,False
6445,713,152,2026-06-03,promo,none,False
6446,1347,266,2025-11-28,ads,none,False
6447,167,139,2025-12-22,organic,none,False
6448,1284,58,2024-12-14,referral,none,False
6449,14,283,2024-11-28,promo,none,False
6450,563,120,2026-05-03,ads,none,False
6451,1025,51,2026-04-24,referral,none,False
6452,1536,117,2026-06-05,ads,none,False
6453,561,163,2026-02-12,organic,none,False
6454,1665,9,2025-10-03,organic,none,False
6455,738,6,2026-04-12,ads,none,False
6456,449,229,2026-01-26,organic,none,False
6457,569,132,2026-07-17,organic,none,False
6458,354,35,2025-12-02,ads,none,False
6459,1366,78,2026-03-10,ads,none,False
6460,1014,75,2024-05-19,organic,none,False
6461,1062,86,2025-11-03,promo,none,False
6462,893,41,2024-04-30,organic,none,False
6463,516,257,2026-05-04,ads,none,False
6464,1990,228,2026-03-02,promo,none,False
6465,334,299,2026-05-10,ads,none,False
6466,1581,234,2026-02-25,organic,none,False
6467,1451,53,2026-07-23,referral,none,False
6468,1530,203,2024-05-03,organic,none,False
6469,277,295,2026-04-30,organic,none,False
6470,263,156,2026-01-16,referral,none,False
6471,1911,151,2026-06-13,promo,none,False
6472,1512,87,2026-01-26,promo,none,False
6473,621,143,2026-03-25,promo,none,False
6474,1042,62,2026-07-03,ads,none,False
6475,926,94,2025-06-20,ads,none,False
6476,794,195,2026-02-11,promo,none,False
6477,1871,220,2025-01-08,referral,none,False
6478,1001,52,2025-12-29,referral,none,False
6479,1777,18,2024-02-02,ads,none,False
6480,433,211,2026-04-22,promo,none,False
6481,1680,109,2026-01-25,organic,none,False
6482,896,250,2024-07-17,ads,none,False
6483,66,80,2026-07-08,promo,none,False
6484,878,122,2026-01-29,referral,none,False
6485,1946,79,2026-04-11,ads,none,False
6486,1640,266,2025-03-20,promo,none,False
6487,1144,174,2026-06-08,organic,none,False
6488,817,175,2025-06-11,promo,none,False
6489,203,264,2026-07-11,organic,none,False
6490,371,58,2025-02-01,ads,none,False
6491,959,8,2026-06-17,referral,none,False
6492,180,11,2025-10-03,referral,none,False
6493,1833,29,2025-03-31,organic,none,False
6494,1143,237,2026-06-09,promo,none,False
6495,1923,39,2024-11-11,referral,none,False
6496,1964,140,2026-07-22,referral,none,False
6497,1257,217,2025-12-21,organic,none,False
6498,189,178,2026-06-09,promo,none,False
6499,1076,289,2026-05-09,promo,none,False
6500,945,108,2026-07-08,promo,none,False
6501,766,1,2026-05-16,ads,none,False
6502,131,14,2025-09-22,promo,none,False
6503,1718,38,2026-06-01,ads,none,False
6504,1715,250,2026-03-25,promo,none,False
6505,1105,193,2025-08-24,organic,none,False
6506,748,285,2026-03-19,promo,none,False
6507,1361,155,2025-11-08,organic,none,False
6508,609,279,2026-05-14,ads,none,False
6509,771,113,2025-09-25,promo,none,False
6510,354,208,2026-02-25,referral,none,False
6511,41,176,2024-08-28,organic,none,False
6512,313,297,2026-02-22,referral,none,False
6513,1,127,2025-10-29,ads,none,False
6514,1624,236,2026-01-26,organic,none,False
6515,1435,282,2026-06-16,promo,none,False
6516,1141,298,2026-03-18,ads,none,False
6517,1119,242,2026-07-24,ads,none,False
6518,648,196,2026-01-28,ads,none,False
6519,1927,144,2026-07-25,ads,none,False
6520,668,127,2025-07-13,referral,none,False
6521,674,231,2026-03-23,promo,none,False
6522,481,71,2024-10-02,ads,none,False
6523,107,232,2026-01-01,promo,none,False
6524,1201,194,2024-02-19,referral,none,False
6525,998,126,2024-02-15,referral,none,False
6526,615,176,2026-07-23,promo,none,False
6527,1361,39,2025-12-18,ads,none,False
6528,759,287,2026-07-27,referral,none,False
6529,783,35,2024-03-09,referral,none,False
6530,709,135,2025-08-14,organic,none,False
6531,1585,211,2025-05-23,ads,none,False
6532,382,209,2026-02-06,organic,none,False
6533,437,41,2026-05-07,ads,none,False
6534,1706,231,2024-01-17,referral,none,False
6535,1675,28,2026-06-17,organic,none,False
6536,1978,205,2026-05-28,ads,none,False
6537,1103,97,2025-10-03,ads,none,False
6538,1531,191,2026-05-14,referral,none,False
6539,1871,235,2026-07-16,ads,none,False
6540,414,116,2025-03-27,organic,none,False
6541,1711,61,2025-11-21,promo,none,False
6542,1981,141,2025-10-29,organic,none,False
6543,383,150,2025-05-16,organic,none,False
6544,1217,9,2025-11-25,organic,none,False
6545,1453,122,2025-07-16,promo,none,False
6546,597,71,2025-10-01,organic,none,False
6547,996,173,2025-08-23,promo,none,False
6548,684,256,2026-07-28,promo,none,False
6549,250,132,2026-01-05,organic,none,False
6550,1122,229,2026-02-24,referral,none,False
6551,1655,286,2026-06-11,referral,none,False
6552,974,286,2025-02-11,promo,none,False
6553,1083,121,2026-06-05,organic,none,False
6554,281,240,2025-04-02,referral,none,False
6555,855,151,2026-05-28,referral,none,False
6556,1284,259,2025-11-25,organic,none,False
6557,1890,109,2026-06-19,promo,none,False
6558,245,245,2026-06-28,promo,none,False
6559,996,73,2025-09-19,promo,none,False
6560,689,248,2026-03-18,referral,none,False
6561,419,11,2026-03-05,promo,none,False
6562,1679,134,2026-01-07,promo,none,False
6563,1337,263,2024-07-17,promo,none,False
6564,1939,275,2026-03-18,promo,none,False
6565,1682,186,2026-06-04,organic,none,False
6566,1700,128,2026-05-06,promo,none,False
6567,1959,149,2024-07-19,promo,none,False
6568,675,147,2025-12-17,referral,none,False
6569,1218,186,2026-05-26,organic,none,False
6570,1260,269,2026-02-28,organic,none,False
6571,259,231,2024-10-04,promo,none,False
6572,867,152,2026-02-01,referral,none,False
6573,1618,235,2026-06-27,referral,none,False
6574,1639,65,2026-06-20,referral,none,False
6575,763,59,2026-03-25,organic,none,False
6576,740,227,2026-05-29,organic,none,False
6577,1571,203,2025-09-27,promo,none,False
6578,1276,115,2025-08-10,referral,none,False
6579,789,134,2025-10-20,referral,none,False
6580,1353,163,2026-03-25,referral,none,False
6581,1224,135,2026-01-17,organic,none,False
6582,391,282,2026-04-10,promo,enrollment_before_registration;enrollment_before_publish,False
6583,1013,23,2026-03-04,ads,none,False
6584,127,21,2025-06-27,referral,none,False
6585,228,296,2026-02-25,promo,none,False
6586,141,275,2026-01-29,promo,none,False
6587,1201,65,2024-04-01,promo,none,False
6588,349,300,2025-08-16,promo,none,False
6589,1090,271,2026-07-17,promo,none,False
6590,1088,233,2025-12-24,referral,none,False
6591,1214,70,2026-02-08,promo,none,False
6592,1544,49,2026-07-02,ads,none,False
6593,848,185,2025-07-18,promo,none,False
6594,521,46,2026-07-20,ads,none,False
6595,1645,125,2026-03-24,promo,enrollment_before_publish,False
6596,2,269,2026-02-22,organic,none,False
6597,1375,279,2026-03-31,organic,none,False
6598,1069,127,2026-06-18,referral,none,False
6599,190,280,2026-04-27,promo,none,False
6600,1674,112,2026-01-08,organic,none,False
6601,350,182,2025-05-09,promo,none,False
6602,1885,255,2025-07-31,referral,none,False
6603,348,229,2025-07-12,referral,none,False
6604,93,109,2026-05-13,organic,none,False
6605,1720,145,2026-06-23,promo,none,False
6606,32,178,2026-06-02,organic,none,False
6607,1783,155,2026-06-03,ads,none,False
6608,1938,274,2025-11-27,referral,none,False
6609,1339,167,2025-03-06,ads,none,False
6610,1530,229,2026-05-07,referral,none,False
6611,1884,135,2026-04-18,promo,none,False
6612,1514,199,2026-07-14,organic,none,False
6613,681,77,2026-05-26,organic,none,False
6614,105,171,2025-06-10,promo,none,False
6615,914,217,2026-06-01,promo,enrollment_before_registration,False
6616,85,270,2026-01-23,ads,none,False
6617,1394,296,2026-03-13,ads,enrollment_before_registration,False
6618,331,262,2026-03-27,promo,none,False
6619,1378,214,2026-01-22,organic,none,False
6620,975,276,2026-05-23,ads,none,False
6621,996,99,2024-12-28,ads,none,False
6622,685,277,2026-07-20,referral,none,False
6623,1366,180,2026-07-09,referral,none,False
6624,155,298,2026-06-02,referral,none,False
6625,1552,281,2026-06-16,promo,none,False
6626,518,239,2026-05-18,organic,none,False
6627,1420,87,2024-05-14,organic,none,False
6628,678,31,2025-06-11,ads,none,False
6629,1659,105,2026-06-10,promo,none,False
6630,1993,125,2026-06-09,referral,enrollment_before_publish,False
6631,248,8,2026-04-18,organic,none,False
6632,1722,194,2026-07-23,promo,none,False
6633,6,41,2025-09-12,ads,none,False
6634,1536,218,2025-11-19,referral,none,False
6635,520,54,2025-08-10,organic,none,False
6636,1682,252,2026-04-24,promo,none,False
6637,391,82,2026-04-07,promo,enrollment_before_registration,False
6638,174,45,2026-06-25,ads,none,False
6639,1462,260,2026-07-23,ads,none,False
6640,295,247,2026-07-08,organic,none,False
6641,1599,3,2026-03-19,promo,none,False
6642,240,239,2025-09-17,organic,none,False
6643,690,2,2025-03-30,ads,none,False
6644,1028,168,2024-11-11,referral,none,False
6645,739,240,2026-06-21,promo,none,False
6646,932,248,2024-11-27,ads,none,False
6647,1019,158,2026-02-27,promo,none,False
6648,1139,177,2026-01-07,ads,none,False
6649,271,220,2025-04-01,referral,none,False
6650,1275,221,2026-03-23,ads,none,False
6651,1125,88,2025-07-24,referral,none,False
6652,1437,208,2026-07-01,promo,none,False
6653,809,294,2026-03-21,ads,none,False
6654,502,138,2026-01-13,referral,none,False
6655,5,273,2025-09-08,ads,none,False
6656,666,98,2025-04-28,organic,none,False
6657,1545,212,2026-04-10,promo,none,False
6658,167,93,2026-02-12,organic,none,False
6659,1261,108,2026-06-08,ads,enrollment_before_registration,False
6660,1232,104,2026-02-17,organic,none,False
6661,113,15,2026-05-30,ads,none,False
6662,1841,85,2025-02-19,promo,none,False
6663,578,225,2024-04-15,organic,none,False
6664,22,263,2026-04-15,organic,none,False
6665,1157,68,2025-12-29,promo,none,False
6666,137,184,2026-05-20,referral,none,False
6667,1220,255,2025-01-25,referral,none,False
6668,423,64,2026-05-25,promo,none,False
6669,770,248,2026-01-25,referral,none,False
6670,449,37,2025-09-13,organic,none,False
6671,854,300,2026-01-08,promo,none,False
6672,882,157,2026-02-14,promo,none,False
6673,102,206,2025-06-06,organic,none,False
6674,162,143,2026-07-01,organic,none,False
6675,405,4,2026-04-07,referral,none,False
6676,1495,125,2026-03-22,promo,enrollment_before_publish,False
6677,163,83,2026-03-29,referral,none,False
6678,1714,186,2026-01-16,referral,none,False
6679,670,88,2026-05-27,organic,none,False
6680,1272,161,2025-09-09,referral,none,False
6681,410,208,2025-08-26,organic,none,False
6682,229,27,2025-08-09,referral,none,False
6683,1439,209,2026-01-23,promo,none,False
6684,629,86,2025-09-12,promo,none,False
6685,1881,171,2025-05-30,organic,none,False
6686,943,145,2026-05-09,organic,none,False
6687,95,156,2026-03-24,referral,none,False
6688,178,112,2024-09-12,promo,none,False
6689,1886,256,2026-01-16,organic,none,False
6690,1834,77,2026-01-04,ads,none,False
6691,1700,18,2026-03-20,ads,none,False
6692,121,180,2026-07-24,ads,none,False
6693,427,175,2026-07-21,promo,none,False
6694,1434,266,2025-03-20,referral,none,False
6695,1147,180,2025-11-29,ads,none,False
6696,1982,108,2026-03-02,promo,none,False
6697,687,210,2026-07-21,referral,none,False
6698,1499,204,2026-06-03,referral,none,False
6699,670,36,2024-09-04,promo,none,False
6700,78,17,2026-05-11,promo,none,False
6701,1073,275,2026-03-19,organic,none,False
6702,1156,30,2026-04-24,promo,none,False
6703,1004,160,2026-07-26,referral,none,False
6704,96,71,2026-03-10,referral,none,False
6705,1929,135,2025-05-21,organic,none,False
6706,520,56,2026-04-04,promo,none,False
6707,739,45,2025-09-03,organic,none,False
6708,1824,265,2026-04-07,referral,none,False
6709,1194,299,2026-07-03,ads,none,False
6710,542,154,2025-08-09,ads,none,False
6711,91,198,2025-10-20,organic,none,False
6712,1772,15,2025-11-24,ads,none,False
6713,1877,31,2026-06-24,ads,none,False
6714,42,78,2026-04-05,ads,none,False
6715,1149,16,2026-02-23,promo,none,False
6716,54,294,2026-06-15,promo,none,False
6717,1378,146,2026-05-13,promo,none,False
6718,1427,272,2026-01-04,promo,none,False
6719,1066,229,2025-10-08,ads,none,False
6720,177,224,2026-03-03,referral,none,False
6721,883,206,2026-03-09,organic,none,False
6722,1305,82,2026-07-27,referral,none,False
6723,300,279,2026-01-24,organic,enrollment_before_registration,False
6724,760,186,2026-05-19,promo,none,False
6725,551,89,2026-07-11,referral,none,False
6726,1107,23,2026-03-03,ads,none,False
6727,938,271,2025-12-10,referral,none,False
6728,608,202,2026-04-08,referral,enrollment_before_registration,False
6729,633,64,2026-01-19,organic,none,False
6730,1596,129,2026-02-24,referral,none,False
6731,264,199,2026-01-17,referral,none,False
6732,61,268,2024-11-23,promo,none,False
6733,324,206,2026-06-22,promo,none,False
6734,560,58,2024-05-05,referral,none,False
6735,1654,130,2025-11-17,ads,none,False
6736,709,64,2025-06-07,ads,none,False
6737,493,138,2024-01-18,promo,none,False
6738,1826,133,2026-07-19,promo,none,False
